degree, count
142, 0.0002189781021897810136
143, 0.0000729927007299270136
144, 0.0002189781021897810136
145, 0.0001094890510948905068
146, 0.0001094890510948905068
147, 0.0000364963503649635068
148, 0.0002189781021897810136
149, 0.0001459854014598540271
150, 0.0001459854014598540271
151, 0.0001824817518248175068
152, 0.0000729927007299270136
153, 0.0001094890510948905068
154, 0.0001459854014598540271
155, 0.0001459854014598540271
156, 0.0000729927007299270136
157, 0.0001459854014598540271
158, 0.0001094890510948905068
159, 0.0001824817518248175068
160, 0.0000364963503649635068
162, 0.0000729927007299270136
164, 0.0001094890510948905068
165, 0.0000364963503649635068
167, 0.0000729927007299270136
168, 0.0000364963503649635068
169, 0.0000729927007299270136
171, 0.0000729927007299270136
172, 0.0002189781021897810136
173, 0.0000729927007299270136
174, 0.0000729927007299270136
175, 0.0000364963503649635068
176, 0.0000729927007299270136
177, 0.0000729927007299270136
178, 0.0000729927007299270136
179, 0.0000729927007299270136
180, 0.0000364963503649635068
181, 0.0000364963503649635068
182, 0.0000364963503649635068
183, 0.0000364963503649635068
184, 0.0000364963503649635068
185, 0.0000364963503649635068
186, 0.0001094890510948905068
187, 0.0000364963503649635068
188, 0.0000729927007299270136
189, 0.0000364963503649635068
190, 0.0001094890510948905068
191, 0.0000729927007299270136
192, 0.0000729927007299270136
193, 0.0000729927007299270136
194, 0.0000729927007299270136
196, 0.0001094890510948905068
197, 0.0000729927007299270136
198, 0.0000364963503649635068
199, 0.0000364963503649635068
201, 0.0001094890510948905068
204, 0.0001094890510948905068
205, 0.0001459854014598540271
208, 0.0000729927007299270136
211, 0.0000364963503649635068
212, 0.0000364963503649635068
213, 0.0000364963503649635068
214, 0.0000364963503649635068
217, 0.0000364963503649635068
219, 0.0000364963503649635068
220, 0.0000729927007299270136
222, 0.0000729927007299270136
223, 0.0001459854014598540271
224, 0.0000364963503649635068
225, 0.0000364963503649635068
228, 0.0000729927007299270136
229, 0.0001094890510948905068
230, 0.0000729927007299270136
232, 0.0001094890510948905068
233, 0.0000729927007299270136
235, 0.0000364963503649635068
240, 0.0000364963503649635068
242, 0.0000729927007299270136
244, 0.0000364963503649635068
247, 0.0000364963503649635068
248, 0.0000364963503649635068
251, 0.0000364963503649635068
252, 0.0000364963503649635068
257, 0.0000729927007299270136
264, 0.0000364963503649635068
265, 0.0000364963503649635068
268, 0.0000364963503649635068
273, 0.0000364963503649635068
274, 0.0000364963503649635068
282, 0.0000729927007299270136
290, 0.0000364963503649635068
295, 0.0000364963503649635068
297, 0.0000364963503649635068
301, 0.0001094890510948905068
304, 0.0000364963503649635068
308, 0.0000364963503649635068
314, 0.0000364963503649635068
315, 0.0000364963503649635068
325, 0.0000729927007299270136
327, 0.0000729927007299270136
328, 0.0000729927007299270136
329, 0.0000729927007299270136
331, 0.0000364963503649635068
333, 0.0000364963503649635068
337, 0.0000364963503649635068
340, 0.0000364963503649635068
341, 0.0000364963503649635068
344, 0.0000364963503649635068
347, 0.0000364963503649635068
373, 0.0000364963503649635068
380, 0.0000729927007299270136
383, 0.0000364963503649635068
385, 0.0000364963503649635068
388, 0.0000364963503649635068
406, 0.0000364963503649635068
411, 0.0000364963503649635068
421, 0.0000364963503649635068
424, 0.0000364963503649635068
426, 0.0000364963503649635068
427, 0.0000364963503649635068
438, 0.0000364963503649635068
456, 0.0000364963503649635068
467, 0.0000364963503649635068
475, 0.0000364963503649635068
494, 0.0000364963503649635068
520, 0.0000364963503649635068
651, 0.0000364963503649635068
701, 0.0000364963503649635068
748, 0.0000364963503649635068
775, 0.0000364963503649635068
788, 0.0000729927007299270136
807, 0.0000364963503649635068
1006, 0.0000364963503649635068
1032, 0.0000364963503649635068
1114, 0.0000364963503649635068
1144, 0.0000364963503649635068
1155, 0.0000364963503649635068
1199, 0.0000364963503649635068
1299, 0.0000364963503649635068
1641, 0.0000364963503649635068
1775, 0.0000364963503649635068
2414, 0.0000364963503649635068
